,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
1259,2015-12-30,"CDFG Trawl Block 121, Off Klam",,9.8,Del Norte,"Crab, Dungeness, viscera",41.419368,-124.247288,
1260,2015-12-30,"CDFG Trawl Block 120, Klamath",,24.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1261,2015-12-30,"CDFG Trawl Block 120, Klamath",,15.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1262,2015-12-30,"CDFG Trawl Block 120, Klamath",,24.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1263,2015-12-30,"CDFG Trawl Block 120, Klamath",,31.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1264,2015-12-30,"CDFG Trawl Block 120, Klamath",,17.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1265,2015-12-30,"CDFG Trawl Block 120, Klamath",,25.0,Del Norte,"Crab, Dungeness, viscera",41.423177,-124.115371,
1266,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,20.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1267,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,64.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1268,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,7.8,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1269,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,40.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1270,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,24.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1271,2015-12-30,"CDFG Trawl Block 249, Ft Bragg",,13.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1272,2015-12-30,"CDFG Trawl Block 217, Off EelR",,16.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1273,2015-12-30,"CDFG Trawl Block 217, Off EelR",,40.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1274,2015-12-30,"CDFG Trawl Block 217, Off EelR",,36.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1275,2015-12-30,"CDFG Trawl Block 217, Off EelR",,34.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1276,2015-12-30,"CDFG Trawl Block 217, Off EelR",,25.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1277,2015-12-30,"CDFG Trawl Block 217, Off EelR",,35.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1278,2015-12-30,"CDFG Trawl Block 217, Off EelR",,16.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1279,2015-12-30,"CDFG Trawl Block 217, Off EelR",,24.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1280,2015-12-30,"CDFG Trawl Block 217, Off EelR",,33.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1281,2015-12-30,"CDFG Trawl Block 217, Off EelR",,3.7,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1282,2015-12-30,"CDFG Trawl Block 217, Off EelR",,17.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1283,2015-12-30,"CDFG Trawl Block 217, Off EelR",,13.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1361,2016-01-10,"CDFG Trawl Block 108, George",,16.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1362,2016-01-10,"CDFG Trawl Block 108, George",,26.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1363,2016-01-10,"CDFG Trawl Block 108, George",,24.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1364,2016-01-10,"CDFG Trawl Block 108, George",,49.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1365,2016-01-10,"CDFG Trawl Block 108, George",,9.7,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1366,2016-01-10,"CDFG Trawl Block 108, George",,4.9,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1367,2016-01-10,"CDFG Trawl Block 115, Klamath",,28.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1368,2016-01-10,"CDFG Trawl Block 115, Klamath",,59.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1369,2016-01-10,"CDFG Trawl Block 115, Klamath",,21.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1370,2016-01-10,"CDFG Trawl Block 115, Klamath",,50.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1371,2016-01-10,"CDFG Trawl Block 115, Klamath",,12.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1372,2016-01-10,"CDFG Trawl Block 115, Klamath",,24.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1373,2016-01-10,"CDFG Trawl Block 473, HMBoff",,16.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1374,2016-01-10,"CDFG Trawl Block 473, HMBoff",,29.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1375,2016-01-10,"CDFG Trawl Block 473, HMBoff",,54.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1376,2016-01-10,"CDFG Trawl Block 473, HMBoff",,13.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1377,2016-01-10,"CDFG Trawl Block 474, HMBoff",,6.2,San Mateo,"Crab, Dungeness, viscera",37.418572,-122.749475,
1378,2016-01-10,"CDFG Trawl Block 474, HMBoff",,7.8,San Mateo,"Crab, Dungeness, viscera",37.418572,-122.749475,
1379,2016-01-10,"CDFG Trawl Block 474, HMBoff",,14.0,San Mateo,"Crab, Dungeness, viscera",37.418572,-122.749475,
1380,2016-01-12,"CDFG Trawl Block 517, Marina",<,2.5,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1381,2016-01-12,"CDFG Trawl Block 517, Marina",<,2.5,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1382,2016-01-12,"CDFG Trawl Block 517, Marina",<,2.5,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1383,2016-01-12,"CDFG Trawl Block 517, Marina",,3.8,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1384,2016-01-12,"CDFG Trawl Block 517, Marina",,3.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1385,2016-01-12,"CDFG Trawl Block 517, Marina",<,2.5,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
1386,2016-01-15,"CDFG Trawl Block 478, Pescader",,22.0,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1387,2016-01-15,"CDFG Trawl Block 478, Pescader",,25.0,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1388,2016-01-15,"CDFG Trawl Block 478, Pescader",,7.8,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1389,2016-01-15,"CDFG Trawl Block 478, Pescader",,3.3,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1390,2016-01-15,"CDFG Trawl Block 478, Pescader",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1391,2016-01-15,"CDFG Trawl Block 478, Pescader",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1422,2016-01-21,"CDFG Trawl Block 217, Off EelR",,29.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1423,2016-01-21,"CDFG Trawl Block 217, Off EelR",,22.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1424,2016-01-21,"CDFG Trawl Block 217, Off EelR",,13.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1425,2016-01-21,"CDFG Trawl Block 217, Off EelR",,22.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1426,2016-01-21,"CDFG Trawl Block 217, Off EelR",,23.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1427,2016-01-21,"CDFG Trawl Block 217, Off EelR",,24.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1428,2016-01-21,"CDFG Trawl Block 210, HB entr",,8.7,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1429,2016-01-21,"CDFG Trawl Block 210, HB entr",,6.3,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1430,2016-01-21,"CDFG Trawl Block 210, HB entr",,12.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1431,2016-01-21,"CDFG Trawl Block 210, HB entr",<,2.5,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1432,2016-01-21,"CDFG Trawl Block 210, HB entr",,11.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1433,2016-01-21,"CDFG Trawl Block 210, HB entr",,9.4,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,
1434,2016-01-23,"CDFG Trawl Block 133, Trinidad",,8.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1435,2016-01-23,"CDFG Trawl Block 133, Trinidad",,31.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1436,2016-01-23,"CDFG Trawl Block 133, Trinidad",,12.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1437,2016-01-23,"CDFG Trawl Block 133, Trinidad",,8.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1438,2016-01-23,"CDFG Trawl Block 133, Trinidad",<,2.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1439,2016-01-23,"CDFG Trawl Block 133, Trinidad",,19.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1440,2016-01-23,"CDFG Trawl Block 132, Trinidad",,29.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1441,2016-01-23,"CDFG Trawl Block 132, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1442,2016-01-23,"CDFG Trawl Block 132, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1443,2016-01-23,"CDFG Trawl Block 132, Trinidad",,17.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1444,2016-01-23,"CDFG Trawl Block 132, Trinidad",,8.5,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1445,2016-01-23,"CDFG Trawl Block 132, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1464,2016-01-24,"CDFG Trawl Block 114, Klamath",,16.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1465,2016-01-24,"CDFG Trawl Block 114, Klamath",,22.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1466,2016-01-24,"CDFG Trawl Block 108, George",,12.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1467,2016-01-24,"CDFG Trawl Block 108, George",,25.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1468,2016-01-24,"CDFG Trawl Block 108, George",,4.9,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1469,2016-01-24,"CDFG Trawl Block 108, George",,25.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1470,2016-01-24,"CDFG Trawl Block 114, Klamath",,22.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1471,2016-01-24,"CDFG Trawl Block 114, Klamath",,18.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1472,2016-01-24,"CDFG Trawl Block 108, George",,8.6,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1473,2016-01-24,"CDFG Trawl Block 108, George",,8.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,
1474,2016-01-24,"CDFG Trawl Block 114, Klamath",,30.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1475,2016-01-24,"CDFG Trawl Block 114, Klamath",,35.0,Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,
1476,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,50.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1477,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,81.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1478,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,13.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1479,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,39.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1480,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,59.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1481,2016-01-25,"CDFG Trawl Block 249, Ft Bragg",,26.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1482,2016-01-25,"CDFG Trawl Block 473, HMBoff",,18.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1483,2016-01-25,"CDFG Trawl Block 473, HMBoff",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1484,2016-01-25,"CDFG Trawl Block 473, HMBoff",,3.4,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1485,2016-01-25,"CDFG Trawl Block 473, HMBoff",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,
1486,2016-01-25,"CDFG Trawl Block 474, HMBoff",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.418572,-122.749475,
1487,2016-01-25,"CDFG Trawl Block 474, HMBoff",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.418572,-122.749475,
1488,2016-01-25,"CDFG Trawl Block 478, Pescader",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1489,2016-01-25,"CDFG Trawl Block 478, Pescader",,24.0,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1490,2016-01-25,"CDFG Trawl Block 478, Pescader",,5.6,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1491,2016-01-25,"CDFG Trawl Block 478, Pescader",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,
1492,2016-01-25,"CDFG Trawl Block 479, Pescader",,3.1,San Mateo,"Crab, Dungeness, viscera",37.248725,-122.57967,
1493,2016-01-25,"CDFG Trawl Block 479, Pescader",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.248725,-122.57967,
1494,2016-01-25,"CDFG Trawl Block 414, Ft Ross",,32.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1495,2016-01-25,"CDFG Trawl Block 414, Ft Ross",,18.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1496,2016-01-25,"CDFG Trawl Block 414, Ft Ross",,34.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1497,2016-01-25,"CDFG Trawl Block 414, Ft Ross",,11.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1498,2016-01-25,"CDFG Trawl Block 414, Ft Ross",,16.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1499,2016-01-25,"CDFG Trawl Block 414, Ft Ross",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1500,2016-01-25,"CDFG Trawl Block 423, Carmet",,13.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1501,2016-01-25,"CDFG Trawl Block 423, Carmet",,11.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1502,2016-01-25,"CDFG Trawl Block 423, Carmet",,6.2,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1503,2016-01-25,"CDFG Trawl Block 423, Carmet",,13.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1504,2016-01-25,"CDFG Trawl Block 423, Carmet",,3.6,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1505,2016-01-25,"CDFG Trawl Block 423, Carmet",,6.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1506,2016-01-25,"CDFG Trawl Block 431, Bodega",,3.6,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1507,2016-01-25,"CDFG Trawl Block 431, Bodega",,7.1,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1508,2016-01-25,"CDFG Trawl Block 431, Bodega",,19.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1509,2016-01-25,"CDFG Trawl Block 431, Bodega",,14.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1510,2016-01-25,"CDFG Trawl Block 431, Bodega",,6.2,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1511,2016-01-25,"CDFG Trawl Block 431, Bodega",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1512,2016-01-25,"CDFG Trawl Block 456, Off SF",,20.0,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
1513,2016-01-25,"CDFG Trawl Block 456, Off SF",,6.2,San Francisco,"Crab, Dungeness, viscera",37.738894,-122.753228,
1514,2016-01-25,"CDFG Trawl Block 457, Off SF",,6.0,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
1515,2016-01-25,"CDFG Trawl Block 457, Off SF",<,2.5,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
1516,2016-01-25,"CDFG Trawl Block 457, Off SF",,15.0,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
1517,2016-01-25,"CDFG Trawl Block 457, Off SF",,23.0,San Francisco,"Crab, Dungeness, viscera",37.740601,-122.941565,
1518,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,57.0,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1519,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,33.0,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1520,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,19.0,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1521,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,4.7,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1522,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,19.0,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1523,2016-01-26,"Mendocino, Pt. Arena OFFSHORE",,39.0,Mendocino,"Crab, Dungeness, viscera",38.9559,-123.7964,
1542,2016-02-01,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1543,2016-02-01,Crescent City Harbor,,13.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1544,2016-02-01,Crescent City Harbor,,11.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1545,2016-02-01,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1546,2016-02-01,Crescent City Harbor,,16.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1547,2016-02-01,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1548,2016-02-01,Crescent City Harbor,,10.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1549,2016-02-01,Crescent City Harbor,,17.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1550,2016-02-01,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1551,2016-02-01,Crescent City Harbor,,21.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1552,2016-02-01,Crescent City Harbor,,16.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1553,2016-02-01,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,
1554,2016-02-02,"CDFG Trawl Block 132, Trinidad",,5.1,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1555,2016-02-02,"CDFG Trawl Block 132, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1556,2016-02-02,"CDFG Trawl Block 132, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1557,2016-02-02,"CDFG Trawl Block 132, Trinidad",,4.9,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1558,2016-02-02,"CDFG Trawl Block 132, Trinidad",,15.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1559,2016-02-02,"CDFG Trawl Block 132, Trinidad",,23.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
1560,2016-02-02,"CDFG Trawl Block 126, Stone L.",,21.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1561,2016-02-02,"CDFG Trawl Block 126, Stone L.",,23.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1562,2016-02-02,"CDFG Trawl Block 126, Stone L.",,48.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1563,2016-02-02,"CDFG Trawl Block 126, Stone L.",,15.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1564,2016-02-02,"CDFG Trawl Block 126, Stone L.",,29.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1565,2016-02-02,"CDFG Trawl Block 126, Stone L.",,32.0,Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,
1566,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,40.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1567,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,15.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1568,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,31.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1569,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,11.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1570,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,41.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1571,2016-02-02,"CDFG Trawl Block 262, Ft Bragg",,25.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,
1572,2016-02-02,"CDFG Trawl Block 202, Eureka",,15.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1573,2016-02-02,"CDFG Trawl Block 202, Eureka",,8.7,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1574,2016-02-02,"CDFG Trawl Block 202, Eureka",,8.9,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1575,2016-02-02,"CDFG Trawl Block 202, Eureka",,27.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1576,2016-02-02,"CDFG Trawl Block 202, Eureka",,11.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1577,2016-02-02,"CDFG Trawl Block 202, Eureka",,16.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,
1578,2016-02-02,"CDFG Trawl Block 217, Off EelR",,20.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1579,2016-02-02,"CDFG Trawl Block 217, Off EelR",,27.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1580,2016-02-02,"CDFG Trawl Block 217, Off EelR",,15.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1581,2016-02-02,"CDFG Trawl Block 217, Off EelR",,18.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1582,2016-02-02,"CDFG Trawl Block 217, Off EelR",,24.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1583,2016-02-02,"CDFG Trawl Block 217, Off EelR",,20.0,Humboldt,"Crab, Dungeness, viscera",40.585112,-124.412183,
1590,2016-02-06,"CDFG Trawl Block 414, Ft Ross",,8.9,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1591,2016-02-06,"CDFG Trawl Block 414, Ft Ross",,3.7,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1592,2016-02-06,"CDFG Trawl Block 415, Salt Pt",,24.0,Sonoma,"Crab, Dungeness, viscera",38.582487,-123.418276,
1593,2016-02-06,"CDFG Trawl Block 415, Salt Pt",,5.7,Sonoma,"Crab, Dungeness, viscera",38.582487,-123.418276,
1594,2016-02-06,"CDFG Trawl Block 415, Salt Pt",,5.3,Sonoma,"Crab, Dungeness, viscera",38.582487,-123.418276,
1595,2016-02-06,"CDFG Trawl Block 415, Salt Pt",,17.0,Sonoma,"Crab, Dungeness, viscera",38.582487,-123.418276,
1596,2016-02-06,"CDFG Trawl Block 431, Bodega",,7.6,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1597,2016-02-06,"CDFG Trawl Block 431, Bodega",,8.4,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1598,2016-02-06,"CDFG Trawl Block 431, Bodega",,34.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1599,2016-02-06,"CDFG Trawl Block 431, Bodega",,30.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1600,2016-02-06,"CDFG Trawl Block 431, Bodega",,13.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1601,2016-02-06,"CDFG Trawl Block 431, Bodega",,8.2,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1602,2016-02-06,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
1603,2016-02-06,"CDFG Trawl Block 464, San Pedr",,11.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
1604,2016-02-06,"CDFG Trawl Block 465, Off Pedr",,3.3,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
1605,2016-02-06,"CDFG Trawl Block 465, Off Pedr",,6.6,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
1606,2016-02-06,"CDFG Trawl Block 465, Off Pedr",,3.1,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
1607,2016-02-06,"CDFG Trawl Block 465, Off Pedr",,3.9,San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,
1608,2016-02-06,"CDFG Trawl Block 422, Carmet",,3.9,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1609,2016-02-06,"CDFG Trawl Block 422, Carmet",,18.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1610,2016-02-06,"CDFG Trawl Block 423, Carmet",,33.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1611,2016-02-06,"CDFG Trawl Block 423, Carmet",,16.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1612,2016-02-06,"CDFG Trawl Block 423, Carmet",,66.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1613,2016-02-06,"CDFG Trawl Block 423, Carmet",,18.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1624,2016-02-07,"CDFG Trawl Block 115, Klamath",,9.2,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1625,2016-02-07,"CDFG Trawl Block 115, Klamath",,7.1,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
